movie_code,duration,facenumber_in_poster,country,budget,gross,num_voted_users,num_user_for_reviews,num_critic_for_reviews,movie_facebook_likes,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,imdb_score,imdb_score_class
2741,97,0,UK,,122288,64777,201,195,0,197,13000,794,570,15293,6.4,Good
2742,88,0,Canada,9000000,,2699,29,14,154,85,825,476,40,1432,5.6,Fair
2743,103,0,USA,15000000,73548,47574,209,177,0,129,14000,1000,1000,18639,6.1,Good
2744,104,2,South Africa,15000000,,609,15,17,705,36,549,248,2,801,6,Fair
2745,90,5,USA,15000000,28870,14280,41,62,0,68,17000,14000,642,32814,5.1,Fair
2746,105,1,Germany,25000000,22723,2236,40,19,193,24,776,595,125,1732,4.5,Fair
2747,93,1,USA,15000000,20380,7519,39,50,445,17,1000,165,66,1245,5.9,Fair
2748,141,1,Slovakia,,,3425,32,25,0,15,735,627,576,2528,6,Fair
2749,85,0,South Africa,20000000,,4006,12,39,0,0,14000,12000,912,29488,5.8,Fair
2750,109,0,Bulgaria,7000000,,41638,134,136,13000,19,1000,889,537,2829,6.1,Good
2751,105,0,Germany,15000000,,5018,108,26,473,93,179,55,51,363,4.9,Fair
2752,98,0,Italy,15000000,,80,4,4,18,6,61,57,50,192,5.7,Fair
2753,119,4,Hong Kong,15000000,,9177,53,53,821,3,556,353,19,996,7.1,Good
2754,124,1,UK,15000000,,695,32,22,277,67,631,452,303,1585,6.6,Good
2755,101,1,USA,14600000,70906973,437418,609,147,38000,11000,13000,571,512,15500,8.1,Excellent
2756,115,3,USA,14800000,66009973,38202,135,222,41000,13,20000,17000,642,38963,5.7,Fair
2757,120,2,USA,14500000,46338728,167750,506,106,10000,1000,29000,1000,954,33791,6.8,Good
2758,111,2,France,10000000,7691700,12937,73,136,0,15,1000,767,121,2140,7.5,Good
2759,94,2,USA,14500000,,993,13,5,998,5,467,220,124,994,6.2,Good
2760,131,1,USA,14400000,101157447,277505,495,131,10000,16000,16000,11000,638,28544,8.3,Excellent
2761,139,1,Denmark,14200000,74205,18646,81,140,1000,3000,3000,769,236,4211,7.4,Good
2762,120,0,UK,15000000,141319195,641997,1017,418,13000,0,668,56,40,820,8,Good
2763,119,0,USA,14000000,156645693,55101,201,94,3000,213,886,276,249,1639,6.9,Good
2764,125,2,USA,14000000,178406268,213476,271,82,11000,0,8000,995,700,11135,6.9,Good
2765,65,2,Canada,,,10,,,0,0,770,179,176,1125,9.5,Excellent
2766,108,1,Australia,15800000,109306210,44096,62,32,489,5,442,162,57,717,5.5,Fair
2767,101,0,USA,15000000,,1554,20,22,0,34,892,355,277,2055,5.7,Fair
2768,145,0,USA,14000000,70001698,76842,173,72,4000,0,10000,854,560,12098,7.2,Good
2769,98,1,USA,15000000,68856263,69733,97,39,0,226,953,730,496,2496,6.9,Good
2770,101,0,USA,15000000,51527787,45603,268,264,0,71,10000,960,725,14159,5.5,Fair
2771,92,0,USA,14000000,49122319,47169,162,264,17000,30,941,459,309,2348,5.9,Fair
2772,93,1,USA,14000000,,172493,376,145,0,270,13000,954,535,15192,7.7,Good
2773,109,0,USA,14000000,61356221,19505,162,86,0,41,997,826,748,3544,5.2,Fair
2774,123,2,UK,14000000,46800000,76477,275,112,0,43,456,244,238,1326,7.1,Good
2775,60,0,USA,,,5563,57,17,373,,155,130,84,552,6.6,Good
2776,99,4,USA,14000000,38048637,47814,426,101,0,9,975,912,648,3500,5.5,Fair
2777,119,2,USA,14000000,34700000,52846,143,51,0,350,18000,17000,418,35501,7.7,Good
2778,110,1,USA,,35010192,6352,43,42,0,0,849,597,490,2226,5.4,Fair
2779,107,1,USA,14000000,34793160,15730,31,10,0,116,327,172,25,552,6.7,Good
2780,81,1,USA,14000000,30628981,15047,160,43,2000,54,8000,670,636,10792,5,Fair
2781,105,1,UK,13000000,29959436,82327,350,331,18000,58,11000,1000,583,12894,6.4,Good
2782,82,0,USA,14000000,25571351,3135,78,38,184,12,23,12,8,49,6.6,Good
2783,109,0,USA,14000000,27515786,8904,31,12,0,309,592,556,279,1620,5.9,Fair
2784,95,2,USA,14000000,25482931,9693,33,40,530,10,706,266,111,1421,5.7,Fair
2785,100,1,USA,20000000,19900000,17262,53,34,1000,0,723,422,364,2348,4.5,Fair
2786,118,7,USA,14000000,,16294,252,82,889,128,931,726,467,2704,3.7,Bad
2787,91,0,UK,14000000,16298046,22207,747,125,0,31,874,613,50,1608,5,Fair
2788,90,2,USA,14000000,15549702,24038,123,56,411,119,869,779,636,3007,4.6,Fair
2789,108,4,USA,14000000,15483540,56338,215,160,4000,123,26000,14000,690,41359,6.5,Good
2790,103,2,USA,14000000,20246959,5721,20,71,1000,44,953,849,625,3299,4.9,Fair
2791,96,0,USA,14000000,15062898,11729,106,37,645,0,3000,2000,654,6861,6,Fair
2792,117,6,Italy,12000000,14348123,9323,157,62,970,160,718,330,55,1148,6.9,Good
2793,93,0,USA,8500000,15171475,19805,122,73,0,85,1000,855,514,2777,5.7,Fair
2794,136,0,USA,14000000,,13548,75,59,932,17000,22000,740,213,23378,6.7,Good
2795,115,0,USA,14000000,13640000,6011,39,25,905,0,1000,848,534,3267,6.9,Good
2796,94,3,USA,,12550242,13866,55,97,488,0,12000,490,458,13446,5.5,Fair
2797,85,1,USA,11000000,12610731,38985,673,205,0,52,1000,935,489,3050,4.4,Fair
2798,88,1,USA,15000000,47811275,29008,99,69,896,189,934,927,799,3707,5.4,Fair
2799,112,0,USA,14000000,11204499,38142,270,195,0,0,12000,593,383,13528,7,Good
2800,86,5,USA,14000000,10397365,11693,104,61,613,70,878,834,169,2165,5.4,Fair
2801,86,1,USA,14000000,9402410,11233,32,77,0,90,962,925,635,3715,5.4,Fair
2802,112,1,France,,5990075,89906,175,259,13000,232,413,412,177,1372,8,Good
2803,137,0,USA,26000000,5459824,92781,320,251,5000,143,14000,617,280,15337,7.6,Good
2804,90,5,USA,24000000,5108820,12519,112,63,853,49,12000,215,191,12776,5.9,Fair
2805,107,1,USA,14000000,4741987,6782,114,47,860,956,10000,233,113,10368,6.6,Good
2806,98,3,France,14000000,4291965,9334,59,108,447,176,543,113,15,678,6.7,Good
2807,84,4,USA,14000000,3100650,7277,181,64,231,12,159,102,102,417,3.9,Bad
2808,139,1,France,14000000,2474000,2427,27,20,127,133,423,15,5,446,5.7,Fair
2809,97,4,UK,,2656324,16444,79,135,2000,11,14000,1000,548,16431,6.7,Good
2810,127,0,Iran,14000000,1000000,524,8,2,76,109,16000,469,324,17250,6.5,Good
2811,150,0,UK,8200000,3958500,17933,165,262,0,608,149,44,43,390,6.8,Good
2812,104,0,France,,403649,3174,31,129,512,752,412,74,59,799,6.3,Good
2813,132,2,France,103000000,274299,11077,55,69,0,333,380,326,284,1429,7.3,Good
2814,117,2,China,12000000,,6069,34,50,1000,2,149,32,21,243,6.9,Good
2815,115,0,USA,15000000,183088,11704,36,57,702,168,697,329,322,2243,7,Good
2816,186,1,USA,14000000,46495,12053,119,116,0,50,13000,1000,338,14638,6.5,Good
2817,90,7,Canada,,,9928,66,45,934,10,826,521,378,2207,3.6,Bad
2818,90,0,USA,14000000,1752214,60460,104,87,14000,0,1000,872,767,4377,7.7,Good
2819,134,0,USA,14000000,83025853,259837,2254,357,13000,0,15000,13000,11000,39789,7.7,Good
2820,101,0,USA,125000000,190871240,167089,491,348,62000,473,833,809,429,2690,5.9,Fair
2821,97,1,USA,12000000,56631572,123390,248,88,0,143,927,281,201,1724,6.8,Good
2822,107,2,USA,13500000,15854988,36542,378,181,0,162,2000,258,135,2447,7.4,Good
2823,99,4,USA,14000000,12282677,28159,96,107,0,38,3000,837,390,4702,5.1,Fair
2824,55,0,Poland,,447093,12590,37,53,0,,20,3,2,25,9.1,Excellent
2825,124,1,UK,13500000,7060876,44795,314,132,0,133,14000,230,170,14726,7.4,Good
2826,110,7,UK,15000000,14989761,185845,284,401,52000,454,2000,906,816,4757,7.2,Good
2827,105,0,USA,,687081,5602,59,58,329,148,539,508,400,1767,6,Fair
2828,41,4,Poland,,,271,2,1,64,,70,2,2,74,7.4,Good
2829,178,0,Germany,13500000,5501940,248354,564,192,14000,101,918,653,471,2334,8.3,Excellent
2830,125,1,Spain,10000000,2086345,64556,140,157,0,448,273,114,93,529,8.1,Excellent
2831,108,0,UK,,2605039,85022,616,454,29000,143,19000,50,21,19086,6.3,Good
2832,121,1,USA,13000000,123922370,98348,131,62,0,272,49000,263,227,50141,7.3,Good
2833,100,5,South Korea,13400000,163591,912,17,4,502,26,898,391,385,2895,3.6,Bad
2834,115,1,USA,13000000,73000942,74351,233,84,62000,209,569,69,41,714,1.6,Bad
2835,108,1,USA,13000000,106952327,551363,1140,669,106000,0,20000,15000,1000,38072,8,Good
2836,117,0,USA,100000000,58607007,182910,630,492,60000,294,10000,2000,1000,14160,6.2,Good
2837,220,1,USA,13000000,57300000,790926,650,149,14000,0,22000,14000,3000,39960,9,Excellent
2838,112,0,USA,13000000,91038276,47876,320,101,0,49,656,363,237,1307,6.1,Good
2839,99,0,USA,7000000,49369900,36108,260,102,0,212,130,125,54,450,5.7,Fair
2840,109,0,USA,13000000,61693523,6276,55,63,16000,36,3000,3000,579,7833,6.8,Good
2841,83,2,USA,13000000,46729374,116625,469,106,0,8,3000,934,612,6454,5.5,Fair
2842,107,5,USA,13000000,44726644,42614,120,50,0,58,549,439,316,1747,6.8,Good
2843,102,3,USA,13000000,44134898,72803,171,275,33000,51,13000,6000,360,20330,7.3,Good
2844,100,4,USA,12500000,48637684,16979,42,90,0,38,833,807,460,2800,6.1,Good
2845,97,6,USA,16000000,38176108,222099,549,133,10000,19,23000,13000,835,37907,7.2,Good
2846,92,1,USA,13000000,28972187,28805,159,49,1000,13,11000,489,301,12687,5.9,Fair
2847,84,2,USA,8200000,27979400,37611,72,19,0,0,11000,852,182,12322,6.1,Good
2848,86,0,USA,17000000,54257433,12983,139,186,0,174,619,350,2,971,6.8,Good
2849,120,0,USA,13000000,23947,357579,1100,185,15000,19,8000,902,829,12755,7.7,Good
2850,89,1,USA,13000000,60008303,9285,91,42,0,13,571,442,329,2241,4.9,Fair
2851,117,9,USA,13000000,49121934,6528,32,37,0,17,1000,997,912,6554,6.1,Good
2852,97,2,USA,18000000,27141959,19547,168,45,0,84,899,842,782,2936,2.5,Bad
2853,91,5,USA,13000000,27052167,24834,168,57,934,6,904,471,459,3353,6.1,Good
2854,100,1,USA,13000000,26539321,7984,42,25,833,15,694,558,388,2486,5.9,Fair
2855,72,0,USA,13000000,28501605,31371,166,59,0,5,659,628,435,2646,5.7,Fair
2856,84,2,USA,13200000,52543632,12676,84,58,0,12,1000,345,334,2297,5.6,Fair
2857,126,0,USA,18000000,25592632,220475,1066,330,20000,0,2000,850,745,5371,7.2,Good
2858,108,0,UK,15000000,25440971,289508,611,489,109000,232,149,145,123,430,7.7,Good
2859,112,2,USA,13000000,22858926,254404,840,242,0,0,512,216,213,1171,7.8,Good
2860,90,2,USA,6000000,22235901,4339,31,40,593,7,939,890,405,2815,6.1,Good
2861,91,0,USA,13000000,38916903,15664,149,112,0,13,803,587,140,1921,5.8,Fair
2862,135,2,USA,14000000,16929123,21406,169,84,0,134,4000,1000,525,6214,6.5,Good
2863,141,0,USA,19000000,13753931,132149,316,251,5000,16000,378,85,78,751,7.9,Good
2864,104,0,USA,13000000,10996440,19707,128,113,862,35,24000,912,844,27806,6.3,Good
2865,84,0,USA,13000000,8026971,1520,20,23,204,18,1000,851,744,3352,3.8,Bad
2866,118,0,Ireland,13000000,14677654,161288,351,421,72000,412,805,681,491,2499,8.3,Excellent
2867,82,0,Canada,13000000,9975684,20033,117,32,679,799,721,359,294,1805,6.4,Good
2868,95,4,USA,13000000,7881335,21212,107,52,3000,0,899,849,650,3092,6.7,Good
2869,94,2,France,13000000,6241697,16059,210,81,0,26,16000,8000,4000,31005,6.1,Good
2870,88,0,Sweden,,,335,,,22,76,690,94,75,998,8.1,Excellent
2871,99,3,USA,13000000,5871603,3116,39,39,251,7,3000,1000,730,6485,6,Fair
2872,121,4,USA,13000000,16574731,27675,181,63,0,15,4000,957,812,6910,5.8,Fair
2873,84,0,USA,13000000,5002310,25541,181,47,0,2,15000,816,690,18864,5.6,Fair
2874,93,1,UK,13000000,4919896,21530,159,111,618,16,567,326,258,1775,6.1,Good
2875,93,0,USA,13000000,25675765,60407,84,168,11000,24,552,528,499,2730,5.9,Fair
2876,120,0,France,13000000,4857376,63084,123,165,0,107,12000,530,280,13208,7.3,Good
2877,112,1,USA,13000000,3169424,18442,59,104,689,37,748,573,548,2417,6.8,Good
2878,107,2,USA,13000000,18004225,28573,87,150,5000,80,2000,257,252,3004,5.7,Fair
2879,112,1,France,100000000,3058380,4767,69,61,186,83,2000,370,8,2389,7.3,Good
2880,96,2,USA,11000000,3074838,56264,166,226,0,460,14000,153,73,14372,6.3,Good
2881,91,3,USA,13000000,2104000,1595,19,21,69,150,979,385,150,1679,5.9,Fair
2882,105,0,USA,26000000,28501651,88037,201,217,10000,260,20000,15000,1000,39473,7.1,Good
2883,125,2,Germany,13000000,1172769,28068,108,94,0,0,22000,14000,968,37606,7.1,Good
2884,102,2,USA,13000000,17738570,351274,457,364,131000,139,8000,3000,850,13631,8,Good
2885,87,1,USA,3000000,1200000,922,23,19,107,29,683,155,147,1139,5.1,Fair
2886,118,4,USA,13000000,1150403,14143,102,129,0,41,2000,812,442,3474,7.1,Good
2887,115,4,UK,20000000,403932,5254,92,71,141,187,14000,900,887,17104,6.5,Good
2888,91,0,USA,8495000,1712111,7199,53,93,0,83,3000,1000,794,7875,4.5,Fair
2889,88,6,UK,13000000,1024175,82331,297,399,18000,115,1000,305,304,2011,6.6,Good
2890,127,0,USA,13000000,301305,31414,180,110,0,11000,306,164,116,796,4.3,Fair
2891,94,0,USA,13000000,51872378,88241,266,285,23000,122,873,461,383,2812,6.7,Good
2892,115,1,South Korea,12620000,31662,90,1,2,139,32,14000,81,29,14133,6.8,Good
2893,90,0,Australia,13000000,28399192,5663,106,61,332,0,477,238,234,1483,5.4,Fair
2894,102,0,France,13000000,2035566,77305,162,242,11000,43,170,157,113,931,6.6,Good
2895,100,0,Canada,12500000,,16281,96,62,0,218,581,201,91,931,7.4,Good
2896,117,0,USA,12500000,21078145,26493,159,121,0,18000,18000,638,543,20456,7.3,Good
2897,109,1,USA,12500000,14060950,14354,139,83,0,97,13000,795,355,14347,6.9,Good
2898,121,3,USA,13000000,12281500,163492,460,122,15000,12000,11000,10000,975,23602,8,Good
2899,111,1,Germany,3660000,,9957,35,88,0,28,6000,2000,1000,9244,6.4,Good
2900,100,1,USA,12500000,10725228,75675,365,120,0,164,18000,14000,99,32288,7.8,Good
2901,109,0,USA,13000000,214966,28483,176,225,0,187,818,467,204,1813,6.1,Good
2902,93,1,USA,18000000,,14193,106,130,0,261,783,782,697,3700,6.1,Good
2903,101,2,USA,16000000,11956207,24012,126,167,0,10,1000,668,472,3142,5.1,Fair
2904,101,2,USA,,,3256,44,7,337,19,490,185,135,1166,7.8,Good
2905,106,1,USA,12000000,5949693,114762,299,226,19000,44,33000,730,552,34351,7.4,Good
2906,94,0,UK,12500000,9030581,132386,398,185,38000,39,77,32,18,156,7.8,Good
2907,140,0,Denmark,12800000,4157491,79330,690,177,0,3000,963,595,322,2894,8,Good
2908,132,2,USA,16000000,1508689,5648,50,28,329,44,1000,653,241,2004,6.7,Good
2909,99,3,USA,12500000,1227324,6921,48,48,344,220,812,787,599,3337,6.6,Good
2910,90,7,USA,15000000,4360548,13371,60,116,0,34,966,681,506,2661,6.4,Good
2911,105,1,USA,10500000,26589953,165792,392,391,44000,20,22000,982,844,26233,6.7,Good
2912,108,5,Canada,15000000,1039869,14757,51,117,0,60,18000,322,168,18739,6.2,Good
2913,69,0,USA,12500000,48092846,61753,133,24,5000,383,912,320,191,1833,7.3,Good
2914,148,2,South Korea,12800000,1110186,31943,224,86,0,16,717,517,489,1730,8.1,Excellent
2915,118,0,Canada,12500000,1089445,2676,33,41,0,50,968,844,655,4270,7,Good
2916,132,0,USA,8000000,204565000,284252,1058,304,18000,607,1000,931,259,2466,8,Good
2917,130,0,USA,8000000,260000000,412454,962,385,21000,14000,813,559,366,2047,8,Good
2918,95,6,USA,11000000,101736215,315549,789,145,0,80,3000,1000,1000,8134,7,Good
2919,80,0,France,9600000,71442,12029,32,99,0,2,6000,637,186,6829,7.9,Good
2920,94,1,USA,25000000,79817937,39798,69,29,0,23,400,255,148,1044,5.9,Fair
2921,122,8,USA,12000000,91547205,34579,62,77,0,167,997,966,807,5165,6.6,Good
2922,102,0,USA,12000000,75074950,22147,156,91,770,167,656,528,436,2754,6.3,Good
2923,116,2,USA,11000000,78900000,91414,359,148,0,120,12000,980,664,16539,7.7,Good
2924,78,1,USA,12000000,72217000,216486,242,61,0,293,759,595,567,2462,6.9,Good
2925,114,0,USA,12000000,79568000,71842,152,84,0,139,2000,883,793,4537,7.1,Good
2926,112,1,USA,12000000,65500000,66966,175,83,0,608,11000,10000,733,22479,7.4,Good
2927,110,0,USA,12000000,70011073,57996,349,216,15000,16,93,17,11,146,6.5,Good
2928,104,0,USA,12000000,65269010,90938,271,107,0,98,17000,2000,920,21380,6.5,Good
2929,81,0,USA,12000000,63071133,42892,154,63,0,406,13000,2000,616,17035,6.8,Good
2930,154,5,USA,12000000,39647595,239540,462,140,0,16000,22000,1000,889,25522,7.5,Good
2931,102,2,USA,12000000,38087366,113918,165,153,0,22,1000,954,816,4065,6.6,Good
2932,89,0,USA,12000000,64572496,204327,471,414,32000,128,963,465,371,2054,7.1,Good
2933,132,1,UK,12000000,30400000,9503,68,16,0,0,405,194,122,914,6.6,Good
2934,103,0,UK,5000000,42365600,45890,177,139,0,0,629,561,504,2730,7,Good
2935,93,1,USA,12000000,37188667,34219,578,111,0,33,1000,188,135,1531,3.3,Bad
2936,93,0,USA,12000000,54724272,157051,261,229,29000,166,971,329,281,2043,6.7,Good
2937,172,0,USA,12000000,,76398,258,112,0,76,654,416,78,1306,8,Good
2938,96,0,USA,12000000,31597131,97938,605,207,0,132,49000,989,933,52138,6.8,Good
2939,89,0,USA,12000000,31691811,57446,369,198,0,66,137000,1000,1000,140268,6,Fair
2940,92,1,USA,12000000,31397498,44130,156,172,0,0,17000,527,451,18765,5.4,Fair
2941,97,5,USA,12000000,31179516,5928,49,45,243,4,1000,1000,826,5006,4.3,Fair
2942,93,2,USA,12000000,31155435,42644,102,34,0,58,995,729,722,6105,6.2,Good
2943,89,0,USA,12000000,27281507,33850,147,75,0,53,227,94,84,534,7.7,Good
2944,144,1,UK,150000000,167007184,470501,2301,400,0,258,6000,1000,834,9125,8,Good
2945,123,0,USA,12000000,25776062,61651,271,128,0,278,4000,1000,898,7072,7.4,Good
2946,93,0,USA,12000000,25240988,12383,50,68,0,4,28,9,8,52,5.9,Fair
2947,133,0,USA,12000000,124868837,249688,548,326,93000,131,8000,1000,733,10565,7.8,Good
2948,121,2,USA,12000000,22905674,121676,290,128,0,131,13000,940,599,14890,7.4,Good
2949,102,10,USA,12000000,25277561,21672,93,161,0,0,3000,966,555,5592,6.5,Good
2950,102,1,USA,12000000,,3000,75,70,902,287,452,122,79,729,5.4,Fair
2951,99,0,USA,12000000,21133087,62468,374,164,0,192,347,301,282,1254,7,Good
2952,55,2,USA,,,173172,302,68,31000,,1000,939,898,6091,8.6,Excellent
2953,98,2,UK,12000000,37707719,76094,233,354,37000,350,1000,482,322,2376,7.6,Good
2954,118,1,USA,9000000,18761993,19007,219,125,549,57,975,931,805,2944,6.9,Good
2955,125,3,UK,12000000,,20660,123,55,0,76,1000,837,801,4659,7,Good
2956,104,3,USA,12000000,18595716,30462,150,66,0,20,836,826,717,3963,5.3,Fair
2957,109,2,USA,12000000,31990064,63390,160,191,0,14,733,558,376,2753,6.4,Good
2958,86,5,USA,,17321573,3119,18,33,151,17,873,691,581,3646,4.5,Fair
2959,115,0,USA,12000000,17613460,91082,274,433,28000,729,1000,844,622,3798,7.8,Good
2960,92,1,USA,13000000,21088568,16646,104,66,0,226,1000,851,580,3931,6.7,Good
2961,91,0,USA,12000000,17292381,5794,69,37,371,25,833,626,611,4551,5.3,Fair
2962,94,1,USA,12000000,16300302,64682,203,325,0,655,9000,786,390,10575,6.3,Good
2963,93,1,USA,12000000,27829874,196422,444,170,0,83,26000,725,501,28767,7,Good
2964,93,2,USA,,13960203,2301,15,11,439,3,1000,560,324,2939,5.3,Fair
2965,100,1,USA,12000000,12902790,4052,88,24,242,98,1000,849,604,3250,6.6,Good
2966,100,1,USA,,21520719,10103,36,70,0,43,988,826,696,3906,5.8,Fair
2967,113,1,USA,,12796277,41226,281,232,0,438,11000,536,471,12274,6.7,Good
2968,122,0,USA,12000000,,16764,48,34,1000,30,1000,230,85,1456,6.6,Good
2969,100,0,UK,,11634362,60171,296,160,0,73,19000,14000,1000,34700,7,Good
2970,293,0,West Germany,14000000,11433134,168203,426,96,11000,249,362,21,18,469,8.4,Excellent
2971,137,0,USA,107000000,22406362,16832,267,106,701,102,2000,973,877,5780,6,Fair
2972,93,3,USA,12000000,10198766,12007,105,53,507,32,529,526,503,2393,5.4,Fair
2973,123,1,UK,12000000,15294553,202341,391,274,105000,628,565,555,171,1595,7.8,Good
2974,119,3,China,100000000,11041228,92295,420,248,0,611,755,483,4,1244,7.6,Good
2975,107,1,USA,12000000,7918283,41574,145,288,0,27,664,591,360,2440,6.6,Good
2976,106,0,USA,12000000,22331028,57349,177,177,0,16,452,328,265,1819,6.4,Good
2977,109,3,USA,12000000,8134217,15412,90,81,0,67,436,223,192,1141,7,Good
2978,81,0,USA,10000000,6982680,6965,69,29,262,25,931,744,654,3848,5.7,Fair
2979,95,0,Australia,8000000,6739141,23383,68,58,1000,216,1000,1000,968,4755,5.9,Fair
2980,86,0,USA,12000000,5542025,12197,150,144,650,378,957,925,783,3535,6.3,Good
2981,113,0,USA,12000000,5032496,20576,161,114,652,11000,537,255,99,943,6.3,Good
2982,122,0,USA,12000000,6754898,20000,188,132,0,708,433,398,316,1291,6.2,Good
2983,90,2,USA,12000000,4922166,23606,304,60,0,7,525,281,251,1445,2.1,Bad
2984,108,3,USA,12000000,4903000,4961,33,30,251,0,873,680,599,4497,5,Fair
2985,113,0,Australia,12000000,4717455,18632,354,138,656,319,1000,65,48,1171,5.3,Fair
2986,110,0,USA,12000000,3148482,29613,98,190,0,115,812,580,103,1540,7.1,Good
2987,109,5,UK,12000000,2326407,5016,99,61,305,40,5000,1000,794,7166,7,Good
2988,110,0,South Korea,12215500000,2201412,68883,279,363,7000,584,629,398,74,1173,7,Good
2989,100,0,USA,12000000,,763,10,2,135,55,3000,642,212,4277,5.7,Fair
2990,101,0,Czech Republic,12000000,2060953,29990,316,131,0,61,769,692,611,2543,7.1,Good
2991,97,5,USA,12000000,3950294,56654,124,146,0,20,21000,569,442,22577,7,Good
2992,172,2,Italy,9200000,2835886,55516,124,280,29000,667,211,98,70,456,7.7,Good
2993,104,4,USA,12000000,1779284,12047,122,78,677,0,1000,165,77,1292,7.1,Good
2994,99,4,UK,12000000,1702277,84620,235,469,27000,0,3000,1000,520,5074,6.8,Good
2995,129,0,Hong Kong,12000000,261481,41496,210,194,0,0,878,643,576,2378,7.5,Good
2996,91,4,USA,12000000,1506998,8014,50,121,314,60,60,46,18,141,6.3,Good
2997,100,0,USA,12000000,860002,6454,43,38,0,19,706,442,393,1579,7.3,Good
2998,111,2,Ireland,12000000,548934,16863,57,123,0,277,845,327,289,1554,6.8,Good
2999,114,0,USA,10000000,447750,18520,133,81,0,0,865,685,403,2126,7.2,Good
3000,86,0,USA,12000000,333976,12559,90,72,423,94,693,534,146,1373,6.4,Good
3001,107,2,Australia,12000000,141853,1427,12,25,88,0,941,754,745,3099,6,Fair
3002,90,2,USA,8000000,303439,12125,78,78,1000,26,797,474,350,2073,6.4,Good
3003,103,1,USA,,793352,2551,25,57,0,759,967,830,820,3878,5.1,Fair
3004,120,0,Germany,12000000,214202,14831,75,69,0,7,662,345,289,1952,7.5,Good
3005,134,0,Hungary,2500000000,195888,5603,45,73,607,45,9,2,0,11,7.1,Good
3006,110,1,USA,12000000,175370,6884,133,42,458,18,13000,883,865,17417,4.6,Fair
3007,95,1,China,,190666,2410,20,101,784,611,9,4,3,18,5.7,Fair
3008,95,2,USA,7500000,,27052,124,82,0,165,686,327,280,1501,6.8,Good
